quelle,index_string,inhalt,index_binar
zyx_cr_ddo_rus_1,a613:H:Gespräche_belauschen:rHD_rST:,решив что с таким товарищем ему не по пути простившись с карумом сахават пошел другой дорогой к ночи сахават добрался до заброшенной мельницы там он развел небольшой огонь и грелся и вдруг снаружи послышались какието голоса сахават быстро погасил огонь и спрятался в корыте для зерна в мельницу вошли волк медведь и лиса в этой мельнице даже нет мучной пыли не пойти ли нам к верхней мельнице  сказал медведь лиса возразила сказав что в заброшенной мельнице некому будет слушать их тайные разговоры лучше здесь же остаться волк и медведь также согласились с ней,0
zyx_cr_ddo_rus_1,a613:HF:Schatz_finden:rST:,лиса рассказывает завтра на крышу мельницы придет большая мышь с большим мешком полным золота и серебра высыпав сокровища на крыше она будет греться на солнышке тому кто убьет мышь когда она уснет достанется все золото и серебро,0
zyx_cr_ddo_rus_1,a613:HF:KRANKHEIT_beheben:rST:,волк рассказывает у дочери соседнего хана выбит один глаз тому кто узнает чей глаз ей подойдет хан даст много скота ей говорят подойдет собачий глаз,0
zyx_cr_ddo_rus_1,a613:HF:WASSERMANGEL_beheben:rST:,медведь рассказывает жители соседнего селения каждый день водят в отдаленное ущелье скот на водопад по дороге туда и обратно мои друзьямедведи задирают двухтрех животных если жители аула узнают что в середине села под большим камнем есть источник мы лишимся этой добычи,0
zyx_cr_ddo_rus_1,a613:H:Schatz_finden:rHD:,рассказав о своих тайнах гости ушли и сахават выбрался из корыта для зерна с большой палкой наготове сахават ждал появления мыши она появилась волоча большой мешок с золотом и серебром мышь разбросала золото и серебро на солнышке и сама задремала сахават ударил ее палкой и мышь больше не шелохнулась,0
zyx_cr_ddo_rus_1,a613:F:Um_einen_Auftrag_werben:rHD_rHP:,закинув за спину мешок наполненный золотом и серебром он отправился к ханской дочери вставить ей глаз во владении хана он распространил хабар что он всезнающий лекарь эта весть дошла до хана и он велел тут же привести его к себе,0
zyx_cr_ddo_rus_1,a613:H:KRANKHEIT_beheben:rHD_rPP:,сахавата повели к ханской дочери он вставил ей собачий глаз и ее глаз оказался даже зорче красивее чем прежний хан дал сахавату много скота золота серебра и проводил в путь,0
zyx_cr_ddo_rus_1,a613:H:WASSERMANGEL_beheben:rHD_rVB:,сахават повернул коня в селение где под большим камнем находился источник жителей села он нашел в печали ежедневно по дороге на водопой медведи задирали у них скотину за водой им также приходилось ходить далеко до рассвета копал сахават под большим камнем и оттуда фонтаном забила холодная вода жители этого села одарили сахавата скотом другим добром золотомсеребром и с почестями проводили домой,0
zyx_cr_ddo_rus_1,a613:H:Den_Vorgang_deuten:rHD_fHD: a613:h:GIER_und_NEID_ausgelöst:rHD_fHD:,так сахават разбогател дорога для него оказалась счастливой на обратном пути он встретил карума у которого износилась вся одежда порвалась обувь вах откуда у тебя такое богатство спросил карум сахават рассказал все что с ним произошло,0
zyx_cr_ddo_rus_1,a613:h:Den_GIER_und_NEID_nachgehen:fHD:,каруму тоже захотелось пойти на счастливую мельницу карум пришел на мельницу он также разжег костер грелся у него и услышал снаружи голоса как учил его сахават он потушил огонь и лег в корыто для зерна,0
zyx_cr_ddo_rus_1,a613:h:Gespräche_belauschen:rST_fHD:,вошли волк лиса медведь медведь говорит наши тайны что мы друг другу рассказывали здесь стали известны человеку нас не иначе как подслушали давайте посмотрим нет ли здесь человека волк медведь и лиса начали шарить по мельнице в корыте для зерна они нашли карума вытащили оттуда избили до полусмерти и выкинули вот так говорят может случиться если среди друзей нет верности,0
zyx_cr_ddo_rus_10,a1240:#:#:#:,однажды мулланасреддине оседлав «приготовив» осла пошел в лес за дровами когда пришел в лес мулланасреддин привязав осла к дереву влез на дерево дошел до конца ветви и стал рубить ветвь в это время через это место «через под него» шел один человек тот человек сказал мулленасрсддииу «дойдя туда до края если ветвь отрежешь упадешь с него с дерева» тогда мулланасреддип рубивший ветвь упал с дерева,0
zyx_cr_ddo_rus_10,a1240:#:#:#:,когда упал погнался он за тем человеком «раз он знал что я упаду «знав о моем падении» эн знает и о моей смерти» нашел он гого человека и сказал ему «еаз ты знал что я упаду возможно знаешь ты и о моей смерти когда умру я» тогда тот человек сказал «когда твой осел заревет три раза ты умрешь» мулл анасреддин нагрузив осла дровами отправился в путь осел который поднимался на бугорок заревел тогда мулланасреддин сказал «немного времени осталось до моей смерти» когда еще два раза заревел он упал «умер я» сказав остались там он сам и осел ночью пришли волки и растерзали «убили» его осла тогда мулланасреддин сказал «ох боже мой если я был бы здоров вы не пришли бы ко мне и не растерзали бы моего осла»,0
zyx_cr_ddo_rus_10,a1535:#:#:#:,утром ка туше «мясе» его муллынасрсддипа осла собрались вороны мулланасреддин встал с того места где он находился думая что умер «умер я мол» и сказав «я ведь не умер «ведь я не бйл умершим» оказывается» вырвав волос из хвоста осла сделал из него силок «ловушку птиц» и положил его на тушу осла в силок попалась одна ворона «силок поймал одну ворону»,0
zyx_cr_ddo_rus_10,a1535:#:#:#:,забрав с собой ту ворону пошел он к одному селу в том селе был у пего «этого» кунак он «этот» завернул в дом того кунака подошел он к дому кунака когда пришел к дому прежде чем войти в дом посмотрел он через окно тогда в комнате увидел он «этот» жену кунака и ее любовника «друга» которые оказывается приготовили «приготовив» хорошую еду тогда мулланасреддин направился «пошел» топая в комнату когда его «этого» топот услышала жена кунака положила поднос с едой под кровать заставила любовника находящегося с ней прыгнуть в бочку и впустила в комнату мулунасредина,0
zyx_cr_ddo_rus_10,a1535:#:#:#:,в это время пришел ее муж «хозяин» который находился «находящийся» на мельнице снял он мешки с ослов насыпал муку в бочку и сел в это время тот кунак сказал своей жене «приготовь еду» тогда та жена взяв сито и корыто стала готовить еду в это время тот кунак сказал мулленасреддину «для чего тебе эта твоя ворона» «этомой шейх»  «какой это твой шейх» сказал кунак «ее способностьли хочешь ты увидеть» сказав взял мулланасреддин вороху и щелкнул ее по голове ворона каркнула тот кунак сказал «что сказала она»  «под кроватью есть еда сказала» сказал мулланасреддин когда кунак посмотрел под кровать нашел поднос с едой «если была «быв» эта еда почему еще другую приготовила ты» сказал этот кунак жене жена ничего «даже слова» не сказала тогда еще тот кунак сказал мулленасреддину «спроси теперь еще чтонибудь у нее» тогда мулланасреддин щелкнул ворону по голове ворона каркнула когда кунак сказал «что сказала она воропа» мулланасреддин сказал «там в бочке находится человек сказала она» когда он это сказал тот человек вышел оттуда из муки и побежал за ним побежали эти двое чтобы поймать «поймаем мол» его когда они «эти» пошли туда эта жена кунака убила ворону муллынасрсддина «мой секрет «секретные тайные вещи» узнала она» сказав,0
zyx_cr_ddo_rus_10,a1535:#:#:#:,когда мулланасреддин вернулся «вернувшись когда пришел» увидел он «этот» что его «свою» ворону убили тогда мулланасреддин заплакал сильно «моего шейха убили оказывается ту гворо ну я за два осла купил «продав двух ослов куплена была» тогда этот кунак дав двух своих ослов отправил муллунасреддина,0
zyx_cc_ddo_rus_13,aU:h:VERTREIBUNG:rHH_fHH:,о чем рассказать и что не рассказывать жилибыли муж и жена муж был человеком грубым и не заботился о своей семье однажды он отправил свою жену в лес за дровами чтобы в утробе зародыш не сохранился,0
zyx_cc_ddo_rus_13,aU:H:Notwendiges_auf_wunderbare_Weise_besorgen:rHD_rHH: aU:H:Goldhaariges_Kind_zur_Welt_bringen:rHD_rHH:,в лесу она увидела радугу жена попросила радугу чтобы у нее родилась дочь с золотым мизинцем но соседству с беременной женщиной жила ее племянница не вытерпев издевательств своего мужа женщина пошла к своей племяннице  и вот она родила дочь с золотым мизинцем своей дочери она по вечерам позволяла выйти только на балкон когда вечером она выходила на улицу все вокруг озарялось когда дочь стала взрослой многие молодые люди приходили просить ее руки но мать не соглашалась выдать ее за коголибо,0
zyx_cc_ddo_rus_13,a516:F:Auf_Hilfsquelle_zurückgreifen:rHF_rHP: a516:F:Krisenursachen_ergründen:rHF_rHP:,однажды отец отыскал вдову и рассказал ей что его сын с каждым днем все худеет и худеет вдова в ответ сказала «если ты мне дашь тарелку полную золота я узнаю почему он с каждым днем худеет» богач согласился,0
zyx_cc_ddo_rus_13,a516:H:Gespräche_belauschen:rHF_rPP: a516:H:Enthüllung_der_Wahrheit_durch_das_subtile_Mittel:rHF_rPP: a516:H:Krisenursachen_ergründen:rHF_rPP:,вдова незаметно прокралась в дом сына богача спряталась под его кроватью и тихо слушала как только сын лег спать вдова услышала как он вздохнув сказал «если я не добьюсь этой девушки с золотым мизинцем из далекого села то через неделю умру»,0
zyx_cc_ddo_rus_13,a516:H:Den_Vorgang_deuten:rHF_rHP:,утром вдова незаметно вышла и тут же отправилась к его отцу чтобы рассказать ему о горе которое испытывает его сын согласнд уговору с вдовой он отдал ей обещанное и отпустил ее,0
zyx_cc_ddo_rus_13,aU:F:Um_eine_Frau_werben:rHH_rHP: aU:H:FERNLIEBE_beheben:rHH_rHP:,после этого родители отправились на поиски этой девушки отправившись в путь они пришли к матери той девушки с золотым мизинцем мать спрятала свою дочь в сундуке от посторонних глаз наконец племянница ей сказала «лучше и богаче парня ты не найдешь да и дочь не выдавать замуж нельзя»,0
zyx_cc_ddo_rus_15ß,a655:F:Die_Erbschaft_teilen:zs_zsa: a655:h:Tod_von_Angehörigen:zs_zsa:,о чем рассказать и что не рассказывать был один хан у него было трое сыновей прошло немного времени и хан начал болеть он оставил детям завещание «мои дети после моей смерти и выполнения всех необходимых похоронных процедур вы трое братьев загляните в другую комнату там вы найдете достаточно золота» вскоре после этого хан умер,0
zyx_cc_ddo_rus_15ß,a655:h:VERLUST des Schatzes:zs: a655:F:VERLUSTursache_beheben:zs:,после похорон его сыновья согласно завещанию отца пошли разделить между собой наследство когда посмотрели в другую комнату там они нашли две мерки золота старший брат сказал младшим братьям «братья согласно завещанию отца здесь должно быть три мерки золота но здесь нет ничего кроме двух мерок еще одну мерку должно быть взял ктонибудь из нас средний брат сказал что он не брал оттуда золота то же сказал младший затем и старший «если так  сказал старший брат  мы втроем должны пойти к хану  вот там мы узнаем кто взял золото» па следующий же день утром трое братьев подготовившись пошли к хану,0
zyx_cc_ddo_rus_15ß,a655:HF:VORHERSAGE_subtile_Eigenschaft:zs:,идя по дороге они увидели след верблюда старший брат сказал младшим братьям «если хотите я узнаю какой верблюд здесь прошел он был хромой на правую ногу» «раз ты узнал какой он — сказал средний брат  я узнаю какого цвета у него глаза он слеп на левый глаз» а младший брат сказал «я же узнаю что было у него на спине с правой стороны на нем висел бурдюк с медом»,0
zyx_cc_ddo_rus_15ß,a655:h:VERLUST_von_Tieren_Früchten_Ernte_usw:zs_zt: a655:F:VORHERSAGE_erforderlich:zs_zt: a655:HF:VORHERSAGE_subtile_Eigenschaft:zs_zt:,прошло немного времени после этого разговора когда они вдали увидели человека идущего им навстречу подойдя к ним он поздоровался и спросил у них не встречали ли они верблюда шедшего по этой дороге старший брат ответил ему «верблюдато мы не видели но можем описать его» «хорошо опишите»  сказал тот человек старший брат спросил «твой верблюд был хромой на правую ногу» «да»  подтвердил тот человек средний брат спросил «был ли твой верблюд слеп на левый глаз» «да»  подтвердил тот младший же брат спросил «был ли на верблюде с правой стороны бурдюк меда» «да» — согласился и с ним тот человек,0
zyx_cc_ddo_rus_15ß,a655:h:Der_VORHERSAGE_nachgehen:zs_zt: a655:F:VERLUSTursache_beheben:zs_zt:,как только они закончили описание этот человек сказал «вы говорите что не видели моего верблюда но полностью описали его я этого не понимаю помоему получается что вы моего верблюда украли верните мне его» старший брат сказал «мы не крали твоего верблюда если хочешь с нами спорить пошли вместе с нами к хану» «пойду» — согласился он и они пошли все вместе,0
zyx_cc_ddo_rus_15ß,a655:F:EINLADUNG:zf_zfa: a655:F:Gespräche_belauschen:zf_zfa:,пришли они к хану хаи пригласил всех трех братьев к себе домой усадил их поставил перед ними еду и вышел на улицу к комнате где находились братья хан отправил своего визиря чтобы тот подслушал их разговор и потом рассказал ему сам же хан пошел в свою комнату и занялся своими делами,0
zyx_cc_ddo_rus_15ß,a655:hf:VORHERSAGE_subtiles_Geschmak:zs_zfa: a655:HF:VORHERSAGE_subtile_Identität:zs_zfa:,когда визирь подошел к двери он услышал что сказал старший брат «этот хан имеет запах раба» средний сказал «это мясо пахнет собакой» затем услышал младшего «это вино пахнет мочой»,0
zyx_cc_ddo_rus_15ß,a655:HF:Information_aus_zweiter_Hand:zf_zfa:,когда они кончили говорить визирь пошел и рассказал обо всем этом хану,0
zyx_cc_ddo_rus_15ß,a655:H:Der_VORHERSAGE_nachgehen:zs_zf:,хан пригласил их к себе и сначала спросил старшего брата «почему ты сказал что от меня пахнет рабом» тот ответил «позови свою мать и спроси у нее она ответит тебе на этот вопрос»,0
zyx_cc_ddo_rus_15ß,a655:H:Die_VORHERSAGE_tritt_ein:zf_zfa: a655:HF:VORHERSAGE_subtile_Identität:zf_zfa:,хаи позвал свою матъ и спросил у нее «мама скажи мне правду откуда во мне должен бытъ запах раба» матъ сказала «ей богу мой сын твой отец тоже был таким же ханом как и ты однажды когда он уехал из этого села мне хотелось побыть с мужчиной и я переспала с рабом твоего отца может быть поэтому ты родился с запахом раба»,0
zyx_cc_ddo_rus_15ß,a655:H:Der_VORHERSAGE_nachgehen:zs_zf:,среднего брата хан спросил «откуда у этого мяса собачий запах» тот сказал «лучше тебе об этом скажет пастух»,0
zyx_cc_ddo_rus_15ß,a655:H:Die_VORHERSAGE_tritt_ein:zf_zfa: a655:HF:VORHERSAGE_subtiles_Geschmak:zf_zfa:,хан позвал пастуха и спросил «откуда может бытъ собачий запах в мясе ягненка которого тогда зарезали» пастух сказал «ей богу хан как только этот ягненок родился его матъ умерла желая сохранить ягненка живым я заставил его сосать суку может бытъ поэтому мясо пахнет собакой»,0
zyx_cc_ddo_rus_15ß,a655:H:Der_VORHERSAGE_nachgehen:zs_zf:,затем когда хан спросил младшего брата почему вино имеет запах мочи тот сказал «лучше позови и спроси того кто его делал он лучше знает»,0
zyx_cc_ddo_rus_15ß,a655:H:Die_VORHERSAGE_tritt_ein:zf_zfa: a655:HF:VORHERSAGE_subtiles_Geschmak:zf_zfa:,когда спросили винодела он ответил «ей богу хан когда я давил виноград чтобы готовить вино вокруг стояли люди я не смог выйти и вынужден был помочиться там же внутри наверное поэтому это вино пахнет мочой»,0
zyx_cc_ddo_rus_15ß,a655:F:STREIT_SCHLICHTEN:zt_zf:,хан пришел в изумление «как я могу правильно судить таких мудрых ребят» сначала он позвал хозяина верблюда и спросил о его желании тот ответил «когда я при встрече спросил этих братьев о своем верблюде они не признались что видели его но подробно описали его поэтому я подозреваю их в том что они его украли»,0
zyx_cc_ddo_rus_15ß,a655:H:Der_VORHERSAGE_nachgehen:zs_zf: a655:H:Die_VORHERSAGE_tritt_ein:zs_zf: a655:HF:VORHERSAGE_subtile_Eigenschaft:zs_zf:,хан спросил старшего брата «если ты этого верблюда не видел откуда ты можешь знать что он хром на правую ногу» старший брат сказал «па дороге я видел следы верблюда внимательно оглядев следы я заметил что он всего лишь касался пыли копытом поэтому я сказал что он хром на правую ногу»,0
zyx_cc_ddo_rus_15ß,a655:H:Der_VORHERSAGE_nachgehen:zs_zf: a655:H:Die_VORHERSAGE_tritt_ein:zs_zf: a655:HF:VORHERSAGE_subtile_Eigenschaft:zs_zf:,когда спросили среднего брата он сказал что верблюд шел поедая траву только с правой стороны поэтому ему показалось что у верблюда правый глаз незрячий,0
zyx_cc_ddo_rus_15ß,a655:H:Der_VORHERSAGE_nachgehen:zs_zf: a655:H:Die_VORHERSAGE_tritt_ein:zs_zf: a655:HF:VORHERSAGE_subtile_Eigenschaft:zs_zf:,когда хан спросил младшего брата как тот узнал что на его правом боку лежит бурдюк меда тот ответил что узнал об этом изза того что с правой стороны дороги летала пчела,0
zyx_cc_ddo_rus_15ß,a655:H:STREIT_SCHLICHTEN:zt_zf: a655:H:VERLUSTursache_beheben:zt_zf:,когда эти трое братьев закончили рассказывать хан вынес решение что неправ хозяин верблюда,0
zyx_cc_ddo_rus_15ß,a976:F:VORHERSAGE_erforderlich:zs_zf: a976:F:VERLUSTursache_beheben:zs_zf: a976:F:Rätsel_lösen:zs_zf: a976:F:ERZÄHLEN_beginnen:zs_zf:,теперь хан приступил к разбору их спора когда братья рассказали ему о своем деле хан поведал им одну сказку «была одна влюбленная пара юноша и девушка однажды девушка сказала парню «если родители не выдав за тебя отдадут меня за любого другого то не разрешив ему касаться себя я приду к тебе чтобы ты смог обнимать меня» потом этот парень сказал девушке «если вдруг я не смогу тебя взять в жены и женюсь на другой я тоже сначала дам тебе возможность меня обнимать» после этого разговора прошло немного времени как эту девушку выдали за другого в тот вечер она попросила мужа «если можно я прошу тебя не трогай меня у меня с одним любимым парнем был договор если вдруг мы не сможем пожениться то сначала дадим возможность потрогать рукой друг друга прежде чем дать прикоснуться другому» муж разрешил ей пойти к тому парню когда же она шла к парню по пути встретила бандита который был в нее влюблен еще десять лет тому назад он ей сказал «вот сегодня мы наедине куда же теперь ты от меня денешься» когда он схватил ее она умоляла его «у меня с этим парнем был договор пока он не тронет меня рукой никому не давать к себе прикасаться поэтому муж разрешил мне пойти к этому парню тебя я также прошу не мешай мне пойти к нему» тот сказал «раз тебя муж отпустил я тоже отпущу» оттуда она прямо пошла к любимому он просто потрогал ее рукой не позволив ничего лишнего и отправил обратно к мужу»,0
zyx_cc_ddo_rus_15ß,a655:H:ERZÄHLEN_beenden:zs_zf: a655:Hh:Rätsel_lösen:zs_zf: a655:H:VERLUSTursache_beheben:zs_zf: a655:H:STREIT_SCHLICHTEN:zs_zf:,потом хан спросил у братьев «кто же по вашему мнению мужчина среди них муж бандит или возлюбленный» старший брат ответил «мужественным я считаю мужа» средний сказал «я считаю мужественным возлюбленного» самый младший сказал «мне здесь мужественным кажется бандит» потом хан сказал  «значит мерку золота украл ваш самый младший брат» тут же младший брат признался в содеянном,0
zyx_cr_ddo_rus_16ß,a654:F:Um_eine_Frau_werben:rHD_rPP: a654:F:SELTENEN_Gegenstand_besorgen:rHD_rPP:,у одного отца было три сына все трое сватали одну и ту однажды они втроем пришли к той девушке тогда девушка сказала им «почему вы все трое ходите сватать меня вы тоже знаете о том что я все равно буду принадлежатъ только одному из вас поэтому я вам троим даю по три рубля я выйду замуж за того кто на эти деньги купит мне на рынке самую хорошую вещь братья согласились взяли у нее по три рубля и пошли на рынок,0
zyx_cr_ddo_rus_16ß,a654:H:Elixier_als_ZAUBERMITTEL_erhalten:rHD_rST:,старший брат нашел на рынке глиняный кувшин который продавался за три рубля он спросил у торговца «раз так дорого за три рубля ты продаешь этот кувшин расскажи мне о его особенностях» торговец сказал «если этот кувшин полный воды оставить до утра и потом выпить эту воду умирающий человек оживет» старший сын купил этот кувшин у торговца,0
zyx_cr_ddo_rus_16ß,a654:H:Flugzeugendes_ZAUBERMITTEL_erhalten:rHD_rST_rZM:,средний сын нашел продававшуюся на рынке бурку он спросил у торговца каковы ее свойства и тот ответил «если сядешь на нее то путъ длиною в месяц ходьбы преодолеешь за одну минуту» обрадовался он и купил эту бурку,0
zyx_cr_ddo_rus_16ß,a654:H:Fernseher_als_ZAUBERMITTEL_erhalten:rHD_rST_rZM:,младший брат увидев в продаже зеркало спросил торговца «раз продается за три рубля что за свойства у него» «если твоя любимая женщина находится далеко на расстоянии трех месяцев ходьбы а ты посмотришь в это зеркало то ты ее увидишь» младший брат купил это зеркало,0
zyx_cr_ddo_rus_16ß,a654:H:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_einsetzen:rHD_rZM: a654:F:WIEDERBELEBEN:rHD_rZM:,купив вещи за три рубля которые были даны девушкой братья решили пойти в село пришли они к одному роднику когда они там ели случайно из пазухи слегка присевшего младшего брата выпало зеркало посмотрели в зеркало и увидели что девушка которую они хотели засватать умирает,0
zyx_cr_ddo_rus_16ß,a654:H:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_einsetzen:rHD_rZM: a654:H:Komplikationsfreier_Flug:rHD_rZM:,вскочили трое братьев сели на бурку и сказали ей «умирает девушка которую мы хотим засватать быстро доставь нас к ней» не успели моргнуть глазом  они уже рядом с девушкой,0
zyx_cr_ddo_rus_16ß,a654:H:ZAUBERMITTEL_AUSRÜSTUNG_oder_WAFFE_einsetzen:rHD_rZM_rPP: a654:H:WIEDERBELEBEN:rHD_rZM_rPP:,старший брат наполнил водой купленный им кувшин влил воду в рот девушке и она выздоровела,0
zyx_cr_ddo_rus_16ß,a654:F:Dilemma_lösen:rHD_rPP: a654:h:Dilemma_lösen:rHD_rPP:,поправившись девушка сказала братьям «вы трое братья я достанусь только одному из вас за кого же я должна выходить» «я тебя вылечил выходи за меня» сказал старший брат средний сказал «если бы моя бурка не доставила нас сюда не успели мы моргнутъ глазом ты бы умерла» «если бы мое зеркало не показало тебя никто не узнал бы о твоей болезни и ты бы умерла»  сказал младший брат «тогда  сказала девушка  так как вы трое братьев принесли вещи одну лучше другой сами решите за кого я должна выйти замуж»,0
zyx_cc_ddo_rus_18ß,a545B:F:VERTRAG_abschließen_oder_verkünden:rHD_rHF: a545B:F:GEGENLEISTUNG_für_die_LEISTUNG:rHD_rHF:,жыл один бык длиной в тринадцать километров прилилбыл бедный человек по имени гоки его дом стоял на окраине села он каждый день ходил в лес и просил аллаха чтобы он помог ему выйти в люди эти жалобы ежедневно слышала лиса и она решила ему помочь однажды лиса ему сказала «эй гоки если ты меня будешь кормитъ аллах тебе даст много богатства» гоки поверил лисе забрал ее к себе домой и они стали жить вместе,0
zyx_cc_ddo_rus_18ß,a545B:F:Um_eine_Frau_werben:rHF_rHP: a545B:HF:Information_aus_zweiter_Hand:rHF_rHP: a545B:F:EINLADUNG:rHF_rHP:,както раз лиса пошла к хану посватать за гоки его дочь и сказала «хан я пришла посватать твою дочъ за моего гоки» хан сказал «я выдам свою дочъ за твоего гоки но я должен его увидеть»,0
zyx_cc_ddo_rus_18ß,a545B:Hh:Einer_EINLADUNG_nachgehen:rHD_rHF: a545B:F:Verlust_VORTÄUSCHEN:rHD_rHF:,лиса побежала чтобы привести его и показать хану когда она рассказала о ее разговоре с ханом гоки удивился он сказал «как же я пойду кхану в такой рваной одежде» тем неменее лисауговорила его пойти к хану по пути когда они подошли к речке одежду которая была на нем бросили в речку,0
zyx_cc_ddo_rus_18ß,a545B:H:Dem_VORTÄUSCHEN_nachgehen:rHF_rHP: a545B:H:Prächtige_Kleidung_und_Schmuck_erhalten:rHF_rHP: a545B:H:REITTIER_erhalten:rHF_rHP:,оставив его там же лиса пошла к хану и стала ругаться «что за мост у тебя когда мы хотели переходить реку мост упал и река чуть было не унесла гоки тем не менее ему посчастливилось удалось доплыть до берега но всю его одежду унесла река он остался без одежды и не смог прийти к тебе поэтому ты должен дать ему коня и одежду» хан отдал лисе самого лучшего коня и одежду лиса пошла одела гоки посадила его на коня и они отправились к хану,0
zyx_cc_ddo_rus_18ß,a545B:H:Heiraten:rHD_rHF:,когда они появились во дворце у хана появилось желание выдать дочь за гоки на следующий же день сыграли большую свадьбу и с помощью лисы хан выдал свою дочь за гоки,0
zyx_cr_ddo_rus_2,a530:h:Unerträgliche_Faulheit:rHD:,жилибыли три брата из них двое ходили на охоту они оказывается каждый день убивали дичь и приносили домой самый младший маленький брат из пих был бездельник когда старшие братья уходили на охоту он вставал и шел в поле отдыхать,0
zyx_cr_ddo_rus_2,a554:F:Sorge_um_Schutzbedürftige:rHD_rHF: a554:H:Sorge_um_Schutzbedürftige:rHD_rHF: a554:H:HERBEIRUFENDES_ZAUBERMITTEL_erhalten:rHD_rHF:,раз оказывается он встретил человека который убивал змею сейчас тому человеку бездельник »он не дал возможности не пустил  убить гу змею тогда эта змея сказала этому бездельнику парень чего ты от меня хочешь чего ты хочешь я все исполню тебе змея вырвав свой волос отдала этому парню и сказала һ когда ты будешь в беде этот волос сожги я тебе окажу помощь,0
zyx_cr_ddo_rus_2,a554:F:Sorge_um_Schutzbedürftige:rHD_rHF: a554:H:Sorge_um_Schutzbedürftige:rHD_rHF: a554:H:HERBEIRUFENDES_ZAUBERMITTEL_erhalten:rHD_rHF:,возвращаясь домой по дороге парень увидел встретился’ что охотник убивает зайца он пометал не пустил охотнику убить зайца теперь этот заяц сказал этому бездельнику парень что ты попросить хочешь я все тебе исполню заяц вырвал свой волос отдал ему и сказал во время несчастья с тобой сожги этот волос я тебе приведу коня,0
zyx_cr_ddo_rus_2,a554:F:Sorge_um_Schutzbedürftige:rHD_rHF: a554:H:Sorge_um_Schutzbedürftige:rHD_rHF: a554:H:HERBEIRUFENDES_ZAUBERMITTEL_erhalten:rHD_rHF:,затем он встретил но дороге волка который убивал жеребца» он помешал не пустил волку убить жеребца жеребец тоже вырвал свой волос дал бездельнику и обещал ему помощь в беде,0
zyx_cr_ddo_rus_2,a530:F:Reitkünste_zeigen:rHP:,когда бездельник пришел домой братья вернулись с охоты с оленьим мясом бездельник сидел около печки и ковырял золу однажды хан объявил от хана пришел приказ мои дочери достанутся тому человеку который заставит коня прыгнуть на второй этаж у хана оказывается были три дочери затем эти братья подготовились сели на мулов и уехали,0
zyx_cc_ddo_rus_26ß,a982:f:Reiche_Erbschaft_VORTÄUSCHEN:rHH: a982:h:Tod_von_Angehörigen:rHH:,был говорят не был в нашем крае один человек у которого умерла жена его звали умаркилич у него было трое сыновей самого старшего звали исакилич среднего  мусакилич самого младшего  аликилич когда умаркилич заболел и слег он сказал исакиличу «ты мой самый старший сын если ты будешь за мной ухаживать по секрету от них я тебе коечто расскажу» они договорились и отец открыл ему тайну «вот здесь под тахтой где я лежу под моим боком вырыта яма и там лежит мерка золота» хитрый умаркилич рассказал этот секрет тайно каждому из троих сыновей чтобы получить помощь от них,0
zyx_cc_ddo_rus_26ß,a982:H:Dem_VORTÄUSCHEN_nachgehen:rHD_fHD:,со временем когда умаркилич умер сыновья тайно друг от друга начали копать под тахтой но там они никакого золота не нашли тогда они поняли что отец их обманул,0
zyx_cc_ddo_rus_26ß,a982:F:Erträumen:rHD_rHH_fHD: a982:F:Wache_halten:rHD_rHH_fHD:,тем не менее отец говорил детям во сне «если до сороковин будете ходитъ на мою могилу вы найдете золото о котором я говорил,0
zyx_cc_ddo_rus_26ß,a982:Hh:Wache_halten:fHD:,мусакилич и исакилич под видом что идут посетить могилу отца ходили спать на чердаке у одной вдовы,0
zyx_cc_ddo_rus_26ß,a982:H:Wache_halten:rHD_rST: a982:H:Wegweisung_erpressen:rHD_rST:,а аликилич ежедневно вечером ходил на могилу отца до рассвета проводил там время и возвращался обратно домой както раз когда он был на кладбище в полночь туда пришел баран с завернутыми назад рогами и длинной шерстью он стал лизать надгробный камень на могиле его отца до утра лизал надгробный камень а утром ушел «сегоднято ушел ты от меня а завтра я на тебя посмотрю»  с этими словами аликилич пошел домой и ждал наступления вечера,0
